"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1545"
"Christianity","120"
"Hindu","12321"
"Islam","0"
"Jainism","0"
"Kirat","19"
"Prakriti","3"
"Sikhism","0"
"Undefined","49"
"Total","14057"
