"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","311"
"Cow Dung","5092"
"Electricity Fuel","18"
"KeroseneFuel","957"
"LP Gas","28791"
"Not Sated about Fuel","357"
"OthersFuel","550"
"Wood/FireWood","11722"
"Total","47798"
