"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","14"
"Cow Dung","2373"
"Electricity","0"
"Kerosene","43"
"LP Gas","15"
"Not stated","113"
"Others","120"
"Wood/Firewood","507"
"Total","3185"
