"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","2"
"Cow Dung","0"
"Electricity","0"
"Kerosene","5"
"LP Gas","1"
"Not stated","4"
"Others","0"
"Wood/Firewood","2791"
"Total","2803"
