"Population by Literacy Status","Number"
"Literate",""
"Female","6185"
"Male","10751"
"","16936"
"Not Read/Write",""
"Female","10077"
"Male","5954"
"","16031"
"Not Stated",""
"Female","7"
"Male","9"
"","16"
"Read Only",""
"Female","642"
"Male","657"
"","1299"
