"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","199"
"Christianity","172"
"Hindu","20953"
"Islam","88"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","40"
"Total","21452"
