"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1602"
"Christianity","22"
"Hindu","3884"
"Islam","0"
"Jainism","0"
"Kirat","6"
"Prakriti","17"
"Sikhism","0"
"Undefined","3"
"Total","5534"
