"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","3429"
"Christianity","301"
"Hindu","17573"
"Islam","174"
"Jainism","0"
"Kirat","2"
"Prakriti","3"
"Sikhism","1"
"Undefined","44"
"Total","21527"
