"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","248"
"Cow Dung","3"
"Electricity Fuel","0"
"KeroseneFuel","57"
"LP Gas","3108"
"Not Sated about Fuel","19"
"OthersFuel","24"
"Wood/FireWood","8423"
"Total","11882"
