"Population by Religion","Number"
"Bahai","2"
"Bon","152"
"Buddism","3107"
"Christianity","103"
"Hindu","41067"
"Islam","847"
"Jainism","0"
"Kirat","8"
"Prakriti","19"
"Sikhism","0"
"Undefined","205"
"Total","45510"
