"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","107"
"Christianity","5"
"Hindu","22073"
"Islam","13"
"Jainism","0"
"Kirat","0"
"Prakriti","1"
"Sikhism","0"
"Undefined","1"
"Total","22200"
