"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","7339"
"Christianity","2934"
"Hindu","75928"
"Islam","938"
"Jainism","1"
"Kirat","203"
"Prakriti","24"
"Sikhism","0"
"Undefined","185"
"Total","87553"
