"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","2"
"Cow Dung","1"
"Electricity Fuel","0"
"KeroseneFuel","6"
"LP Gas","6"
"Not Sated about Fuel","7"
"OthersFuel","0"
"Wood/FireWood","2812"
"Total","2834"
