"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","1480"
"Christianity","277"
"Hindu","24085"
"Islam","111"
"Jainism","0"
"Kirat","1"
"Prakriti","188"
"Sikhism","0"
"Undefined","295"
"Total","26438"
