"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","11"
"Cow Dung","2"
"Electricity Fuel","0"
"KeroseneFuel","28"
"LP Gas","417"
"Not Sated about Fuel","37"
"OthersFuel","0"
"Wood/FireWood","5211"
"Total","5706"
