"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","156"
"Cow Dung","5"
"Electricity","0"
"Kerosene","19"
"LP Gas","87"
"Not stated","14"
"Others","1"
"Wood/Firewood","3855"
"Total","4137"
