"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","11"
"Cow Dung","2735"
"Electricity","0"
"Kerosene","49"
"LP Gas","15"
"Not stated","79"
"Others","4"
"Wood/Firewood","2060"
"Total","4953"
