"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","6910"
"Christianity","1005"
"Hindu","15482"
"Islam","98"
"Jainism","0"
"Kirat","0"
"Prakriti","350"
"Sikhism","0"
"Undefined","69"
"Total","23915"
