"Population by Religion","Number"
"Bahai","5"
"Bon","0"
"Buddism","2549"
"Christianity","1036"
"Hindu","31561"
"Islam","195"
"Jainism","0"
"Kirat","5740"
"Prakriti","252"
"Sikhism","0"
"Undefined","286"
"Total","41624"
