"Population by Religion","Number"
"Bahai","2"
"Bon","1"
"Buddism","14567"
"Christianity","533"
"Hindu","43499"
"Islam","685"
"Jainism","2"
"Kirat","28"
"Prakriti","235"
"Sikhism","0"
"Undefined","76"
"Total","59628"
