"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","6"
"Cow Dung","0"
"Electricity Fuel","0"
"KeroseneFuel","0"
"LP Gas","0"
"Not Sated about Fuel","12"
"OthersFuel","0"
"Wood/FireWood","3332"
"Total","3350"
