"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","0"
"Christianity","1"
"Hindu","18355"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","6"
"Total","18363"
