"Population by Religion","Number"
"Bahai","1"
"Bon","31"
"Buddism","4939"
"Christianity","249"
"Hindu","4260"
"Islam","18"
"Jainism","0"
"Kirat","1"
"Prakriti","6"
"Sikhism","0"
"Undefined","562"
"Total","10067"
