"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1"
"Cow Dung","5"
"Electricity Fuel","1"
"KeroseneFuel","4"
"LP Gas","22"
"Not Sated about Fuel","13"
"OthersFuel","0"
"Wood/FireWood","2406"
"Total","2452"
