"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","3096"
"Christianity","68"
"Hindu","59417"
"Islam","3984"
"Jainism","0"
"Kirat","1"
"Prakriti","1"
"Sikhism","0"
"Undefined","148"
"Total","66715"
