"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","46"
"Cow Dung","24"
"Electricity","8"
"Kerosene","424"
"LP Gas","12206"
"Not stated","111"
"Others","111"
"Wood/Firewood","5516"
"Total","18446"
