"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","4931"
"Christianity","58"
"Hindu","4491"
"Islam","1"
"Jainism","0"
"Kirat","0"
"Prakriti","2"
"Sikhism","0"
"Undefined","19"
"Total","9502"
