"Population by Literacy Status","Number"
"Literate",""
"Female","176959"
"Male","187089"
"","364048"
"Not Read/Write",""
"Female","54513"
"Male","18225"
"","72738"
"Not Stated",""
"Female","130"
"Male","60"
"","190"
"Read Only",""
"Female","3972"
"Male","2990"
"","6962"
