"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","9"
"Christianity","0"
"Hindu","18521"
"Islam","2524"
"Jainism","0"
"Kirat","42"
"Prakriti","0"
"Sikhism","0"
"Undefined","45"
"Total","21141"
