"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","700"
"Christianity","40"
"Hindu","17778"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","13"
"Total","18531"
