"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1472"
"Christianity","1935"
"Hindu","4910"
"Islam","0"
"Jainism","0"
"Kirat","6935"
"Prakriti","3"
"Sikhism","0"
"Undefined","33"
"Total","15288"
