"Population by Religion","Number"
"Bahai","0"
"Bon","364"
"Buddism","5208"
"Christianity","839"
"Hindu","48969"
"Islam","927"
"Jainism","0"
"Kirat","7"
"Prakriti","20"
"Sikhism","0"
"Undefined","89"
"Total","56423"
