"Population by Religion","Number"
"Bahai","1"
"Bon","1"
"Buddism","2859"
"Christianity","312"
"Hindu","8617"
"Islam","5"
"Jainism","0"
"Kirat","5194"
"Prakriti","3"
"Sikhism","0"
"Undefined","8"
"Total","17000"
