"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","14634"
"Christianity","1258"
"Hindu","48967"
"Islam","56"
"Jainism","0"
"Kirat","64"
"Prakriti","1046"
"Sikhism","0"
"Undefined","365"
"Total","66391"
