"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","592"
"Cow Dung","19"
"Electricity Fuel","7"
"KeroseneFuel","101"
"LP Gas","2526"
"Not Sated about Fuel","38"
"OthersFuel","52"
"Wood/FireWood","10980"
"Total","14315"
