"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","162"
"Cow Dung","9"
"Electricity","0"
"Kerosene","31"
"LP Gas","491"
"Not stated","12"
"Others","7"
"Wood/Firewood","5705"
"Total","6417"
