"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","12"
"Cow Dung","1440"
"Electricity","0"
"Kerosene","49"
"LP Gas","138"
"Not stated","32"
"Others","229"
"Wood/Firewood","1912"
"Total","3812"
