"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","308"
"Christianity","297"
"Hindu","55288"
"Islam","11250"
"Jainism","0"
"Kirat","0"
"Prakriti","6"
"Sikhism","0"
"Undefined","13"
"Total","67162"
