"Children, Adolescent, Youth, Elderly and Working Population","Number"
"Adolescent (10-19)",""
"Female","5042"
"Male","5042"
"Children (0-4)",""
"Female","1969"
"Male","1969"
"Elderely (60+)",""
"Female","1440"
"Male","1440"
"Working population (15-59)",""
"Female","10805"
"Male","10805"
"Youth (15-24)",""
"Female","3789"
"Male","3789"
