"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","3495"
"Christianity","58"
"Hindu","20987"
"Islam","2342"
"Jainism","0"
"Kirat","60"
"Prakriti","8"
"Sikhism","0"
"Undefined","179"
"Total","27129"
