"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","46"
"Cow Dung","1315"
"Electricity Fuel","0"
"KeroseneFuel","89"
"LP Gas","53"
"Not Sated about Fuel","128"
"OthersFuel","2"
"Wood/FireWood","3789"
"Total","5422"
