"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","8"
"Cow Dung","0"
"Electricity Fuel","1"
"KeroseneFuel","2"
"LP Gas","0"
"Not Sated about Fuel","4"
"OthersFuel","0"
"Wood/FireWood","2090"
"Total","2105"
