"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","1220"
"Cow Dung","13"
"Electricity","27"
"Kerosene","61"
"LP Gas","3908"
"Not stated","74"
"Others","21"
"Wood/Firewood","8780"
"Total","14104"
