"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","4"
"Christianity","0"
"Hindu","12767"
"Islam","28315"
"Jainism","0"
"Kirat","42"
"Prakriti","1"
"Sikhism","0"
"Undefined","7"
"Total","41136"
