"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","649"
"Cow Dung","127"
"Electricity","24"
"Kerosene","293"
"LP Gas","9112"
"Not stated","436"
"Others","66"
"Wood/Firewood","62123"
"Total","72830"
