"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","791"
"Cow Dung","1239"
"Electricity Fuel","12"
"KeroseneFuel","172"
"LP Gas","5232"
"Not Sated about Fuel","171"
"OthersFuel","102"
"Wood/FireWood","23524"
"Total","31243"
