"Population by Religion","Number"
"Bahai","40"
"Bon","0"
"Buddism","1268"
"Christianity","1039"
"Hindu","139718"
"Islam","673"
"Jainism","0"
"Kirat","6"
"Prakriti","1"
"Sikhism","0"
"Undefined","124"
"Total","142869"
