"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2666"
"Christianity","154"
"Hindu","8150"
"Islam","0"
"Jainism","0"
"Kirat","3312"
"Prakriti","6"
"Sikhism","0"
"Undefined","61"
"Total","14349"
