"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","3"
"Cow Dung","3"
"Electricity Fuel","0"
"KeroseneFuel","3"
"LP Gas","1"
"Not Sated about Fuel","22"
"OthersFuel","0"
"Wood/FireWood","2670"
"Total","2702"
