"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","18"
"Cow Dung","4515"
"Electricity","2"
"Kerosene","103"
"LP Gas","54"
"Not stated","72"
"Others","0"
"Wood/Firewood","356"
"Total","5120"
