"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","5176"
"Christianity","90"
"Hindu","195"
"Islam","0"
"Jainism","0"
"Kirat","1105"
"Prakriti","2"
"Sikhism","0"
"Undefined","7"
"Total","6576"
