"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","7"
"Cow Dung","8"
"Electricity Fuel","0"
"KeroseneFuel","33"
"LP Gas","27"
"Not Sated about Fuel","42"
"OthersFuel","3"
"Wood/FireWood","3609"
"Total","3729"
