"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","2727"
"Christianity","125"
"Hindu","16356"
"Islam","2"
"Jainism","0"
"Kirat","0"
"Prakriti","235"
"Sikhism","0"
"Undefined","44"
"Total","19490"
