"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","8071"
"Christianity","1137"
"Hindu","29046"
"Islam","42"
"Jainism","0"
"Kirat","10"
"Prakriti","1370"
"Sikhism","0"
"Undefined","112"
"Total","39788"
