"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","3"
"Cow Dung","11"
"Electricity","0"
"Kerosene","15"
"LP Gas","4"
"Not stated","25"
"Others","1"
"Wood/Firewood","3737"
"Total","3796"
