"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","0"
"Cow Dung","5"
"Electricity","0"
"Kerosene","6"
"LP Gas","5"
"Not stated","23"
"Others","0"
"Wood/Firewood","3948"
"Total","3987"
