"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","1949"
"Christianity","179"
"Hindu","37914"
"Islam","281"
"Jainism","0"
"Kirat","12"
"Prakriti","15"
"Sikhism","0"
"Undefined","23"
"Total","40374"
