"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","8384"
"Christianity","1213"
"Hindu","73631"
"Islam","249"
"Jainism","0"
"Kirat","73"
"Prakriti","17"
"Sikhism","0"
"Undefined","90"
"Total","83658"
