"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","4"
"Cow Dung","12"
"Electricity Fuel","81"
"KeroseneFuel","777"
"LP Gas","12650"
"Not Sated about Fuel","93"
"OthersFuel","685"
"Wood/FireWood","3337"
"Total","17639"
