"Population by Religion","Number"
"Bahai","0"
"Bon","23"
"Buddism","2954"
"Christianity","166"
"Hindu","20154"
"Islam","138"
"Jainism","0"
"Kirat","3"
"Prakriti","0"
"Sikhism","0"
"Undefined","36"
"Total","23474"
