"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","4"
"Cow Dung","1779"
"Electricity Fuel","0"
"KeroseneFuel","34"
"LP Gas","5"
"Not Sated about Fuel","28"
"OthersFuel","76"
"Wood/FireWood","1773"
"Total","3699"
