"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","0"
"Christianity","0"
"Hindu","23148"
"Islam","271"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","149"
"Total","23568"
