"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1"
"Cow Dung","303"
"Electricity Fuel","0"
"KeroseneFuel","2"
"LP Gas","0"
"Not Sated about Fuel","4"
"OthersFuel","113"
"Wood/FireWood","45"
"Total","468"
