"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","1081"
"Christianity","2"
"Hindu","4453"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","5"
"Total","5541"
